ID	m/z	1790_NEG_D4	1789_NEG_D4	1788_NEG_D4	1787_NEG_C1	1786_NEG_C1	1785_NEG_C2	1784_NEG_D4	1783_NEG_D4	1782_NEG_D4	1781_NEG_C2	1780_NEG_unknown	1779_NEG_C2	1778_NEG_C2	1777_NEG_D4	1776_NEG_D4	1775_NEG_C1	1774_NEG_C2	1773_NEG_C2	1772_NEG_D4	1771_NEG_D4	1770_NEG_C1	1769_NEG_C2	1768_NEG_C2	1767_NEG_C1	1765_NEG_D3	1764_NEG_D4	1763_NEG_D4	1762_NEG_D4	1760_NEG_D4	1759_NEG_D4	1758_NEG_D4	1757_NEG_D4	1756_NEG_C1	1755_NEG_D4	1754_NEG_D3	1753_NEG_C1	1752_NEG_C1	1751_NEG_D3	1750_NEG_D4	1749_NEG_D4	1748_NEG_D4	1747_NEG_D4	1746_NEG_C1	1745_NEG_D4	1744_NEG_D4	1743_NEG_D4	1742_NEG_C1	1741_NEG_D4	1740_NEG_C2	1739_NEG_D4	1738_NEG_C1
12230	425.0229838	0	0	0	5553165.4	0	0	0	0	6557515.9	0	19459400	13760879	9366959.7	0	0	0	0	11045239	0	0	6989373	0	0	0	0	0	0	0	0	16516590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12231	425.0329717	12109943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8107873.2	19186388	0	0	0	0	30398599	0	0	0	0	10794487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46000537	0
12232	425.04249	69770368	0	0	0	0	0	7688302.1	0	0	0	0	0	0	0	0	0	0	5868426.9	0	97641181	0	0	0	0	72816782	0	0	0	0	0	0	0	0	0	26014723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43297182	0
12233	425.052326	14621833	8086511.5	0	0	7828224.2	5921785.3	0	0	0	0	0	0	0	8710041.8	6043823.3	0	0	0	12060527	0	0	0	0	0	37001366	9421942.9	8723799.8	0	0	19291657	6558466.1	15828209	0	0	11717131	0	10922554	0	0	0	12327987	0	0	0	9510024.2	0	0	9702863.8	6286015.6	0	27183079
12235	425.062156	0	0	11455229	0	0	0	0	17580725	0	0	0	12888467	0	0	9212342.9	0	8364303.7	0	0	0	0	0	7605148.3	18508363	22919325	0	5989727.9	0	0	0	11118089	0	11452045	0	0	0	0	0	0	9807059.6	0	29746935	16973751	0	0	13767615	0	0	0	0	0
12237	425.0707225	0	0	0	0	7060232.3	0	54673545	5753020.1	0	0	0	0	0	5781664.8	0	0	0	0	5831548.5	0	0	0	0	0	51071139	0	0	0	0	0	0	0	5339285	0	0	8149029.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12238	425.080505	16115875	0	0	0	4923020.5	6205711.1	0	0	0	0	5549946.2	0	0	5898404.3	0	0	0	0	8199043.5	0	0	0	0	0	0	7232654.1	8484718.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6922400.7	0	0	0	6549971.5	0	0
12239	425.0911382	11224237	10781199	7192337.9	13565772	4928785.3	0	0	6908110.4	0	0	13717891	0	10554351	0	9072588.8	0	7250212.6	5900475.7	8606603.1	10190602	12119666	0	9367472.6	8057447.1	0	8020630.8	12272503	5850824.7	0	13857324	9946143.5	9307411.9	7060390.9	0	19260456	0	11951192	0	24459898	16072938	0	6271249.6	8912336.5	0	12582058	0	23615081	7029223	0	0	6722052.4
12240	425.0966727	0	0	11750678	7827793.7	0	0	7966881.6	11339475	110471560	8649867	0	0	6121204.6	0	15948753	30795208	6406696.4	0	0	9364239	8374390.4	0	0	13887084	0	6602907.4	6307450.7	12336076	0	0	30376484	11485465	10268844	0	0	0	17897565	7642790.3	10709118	15642862	0	0	9523669.7	0	93138095	0	0	10409963	0	0	0
12242	425.1062712	0	0	0	6064986.3	8129303.8	0	5512362.7	9115355.9	0	0	0	0	0	6735277.9	0	6116049.3	0	0	9855382.2	0	7759485.7	9198694.2	9704379.1	0	0	0	18551171	9533906.1	0	13695546	0	0	0	0	0	5540662.9	12157028	0	0	0	20015180	0	0	0	0	0	0	0	0	0	9724431.7
12243	425.1089142	11285694	7291420.8	35291423	0	0	0	0	0	9555856.7	6645401.7	30509459	0	6708224	6096815	56461274	0	39916338	5678541.4	0	11778843	0	0	19491261	32205432	60782784	0	30549381	0	0	0	75207213	13025571	19400887	16811316	62520374	0	16854119	31356080	53451400	20087032	0	48457505	0	0	21739706	17232867	32548468	10516978	12282344	0	0
12244	425.1170867	0	0	0	10568036	0	0	0	0	0	12522660	0	11967429	0	0	0	0	0	0	0	0	0	5600624.3	0	15434368	0	0	0	0	0	0	0	0	7324861.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12245	425.119977	0	0	9301286.9	0	0	0	0	0	8710041.6	0	6301084.4	8490951.2	0	0	0	0	10150714	0	0	0	0	0	5265604.7	0	0	8828590.5	9589133.8	0	0	0	13945398	14671149	0	0	16995390	4994365.6	10454127	11846840	11562641	0	7594577.6	7058218.9	0	0	6883523.5	0	0	6213880.3	6311919.4	0	0
12246	425.12192	20097226	9928743.7	0	0	0	0	0	0	0	0	5999518.2	0	0	0	16080868	0	0	0	0	9662246.3	0	0	0	0	0	8037040.1	10716559	17206236	0	16472649	0	12487983	0	0	13769791	0	0	0	11292306	9545473.8	7803986.6	0	0	0	0	0	0	0	0	0	11325468
12247	425.12745	0	0	5510956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6503566.2	0	0	0	0	0	6380179.3	16163807	0	0	6799419.1	0	0	0	0	0	0	0	0	15883526	0	5644081.9	0	0	0	0	0	0	0	0	0
12248	425.1404973	0	0	0	7765882.1	0	6017597.2	18075851	6349562	0	0	13031342	0	0	0	10422258	7365104	8410696.1	0	7796654.6	8733495.9	0	0	0	0	0	0	12830110	5323751.4	0	13203034	8190533.1	14464831	0	11761995	26164302	0	11369600	8469704.4	10304161	0	9170010.9	6927164.8	0	0	7119061.1	0	0	5899268.6	8162365.4	0	11681834
12249	425.1426104	0	30512696	18402615	0	32903464	24162367	0	0	0	18322115	0	24881628	18708511	28295612	0	0	19209034	0	0	0	0	28818567	0	16300697	0	24911554	0	21382121	37472259	0	0	37391681	20330709	23691596	0	21352009	40905857	0	0	0	41604188	0	22239230	25655210	15414487	0	23126666	0	20265471	18697691	31977515
12250	425.1453094	148225250	42194491	42815801	85944190	54401321	25702465	53309647	50721534	76544430	0	78766515	28408286	17342498	30521789	101623800	31399412	35300172	36920306	75469746	100426560	48297628	23871626	23193047	27986588	183625950	46293700	80889250	62519274	60372997	99087966	118264390	135841090	31555799	61108558	333667410	30840394	118166660	85738700	85678757	76914964	63091805	76027713	31536129	33574827	137120990	46560255	37129867	33267720	23463425	0	157804590
12251	425.147665	14691554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7745624.6	0	0	0	0	0	0	12709472	0	17640774	0	0	36412499	5752395.5	13522053	0	0	0	0	0	0	0	0	0	0	0	0	0	17242159
12252	425.1487788	0	0	0	0	0	0	0	10278913	0	6014923	0	0	0	11068350	0	0	8678222.4	0	22200245	0	21547679	6595852.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12741288	0	0	0	0	0	0	0	0	0	0	0	0
12253	425.1565919	21561579	8153155.5	7101761.4	8839049	5445678	0	6263514.1	0	6267318.9	0	22964668	0	8429100	0	12559358	10248190	0	5894141.6	7897018.3	24927046	9267876.9	0	5354206.7	7541414.3	0	12672717	15092139	0	0	37432937	15429201	15855950	0	0	43828313	8278607.7	13671052	11346645	27880110	10166557	10195042	8791627	0	0	0	0	25669266	0	0	0	13672502
12254	425.1638338	66219250	77403721	36862279	65120144	66595121	19586127	32153825	0	26661309	16249565	0	26438127	0	42676676	40798212	29011461	135306070	0	151712700	31241037	56360618	24236187	14238179	10335405	82159848	66738899	36529585	122034170	65525779	380024430	36721239	181224790	65710312	72126812	79776863	88997459	163419280	31845595	61815476	89927971	38038629	63436626	68166673	24076213	129445100	10731533	34250391	65497107	23607822	50125288	212207680
12255	425.1665482	54230260	0	0	0	45070642	39893073	0	11542801	47901119	16562914	63717829	0	53876789	0	25136134	0	20808539	65360903	0	46723920	34514605	0	60565990	11368112	76138730	32359125	26607027	74393592	65243158	53802610	24185433	49919319	21829866	39018845	121814110	15819349	63038612	51225821	0	0	79946854	23113556	0	119420850	8430828.3	28578832	54400665	56608788	45601296	0	43890750
12256	425.1685482	9790709.9	0	0	0	0	0	0	0	0	0	0	0	0	0	5823495.5	0	5991260.6	0	0	0	0	0	0	0	0	0	0	0	0	13805172	7274074.4	12881240	0	0	0	0	0	8813790.2	9388727.4	8130854.1	11238503	0	0	0	0	0	0	0	0	0	11386943
12258	425.1817151	137903360	178263640	109494610	89204640	83081529	84418653	78602482	52929310	121768400	124654320	155668950	77021695	63047748	111792590	138463250	51392021	96803686	136471570	252679120	101491550	76357304	113499310	117774830	43823807	184699130	313666270	167806400	108484610	99665954	147895940	123007590	234964320	56674551	258359660	170040430	92180060	219960480	68125928	159795910	104677680	114275440	84404066	59384865	68765630	73293049	48643099	92743331	49104925	95650331	113961460	310429770
12260	425.2003414	0	8073318.9	0	0	0	0	0	0	0	0	7348706.6	8078352.4	0	4930769	0	0	0	0	0	0	0	10041532	0	0	0	0	14304206	0	0	8753296.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12261	425.202763	0	0	0	6715827.5	0	0	0	0	0	0	0	0	0	0	0	0	0	6421547.8	29703132	0	0	0	5926399.1	0	0	0	0	0	0	0	6396532.4	0	0	0	25308284	0	7042736.6	0	70376147	22237505	0	0	0	0	0	0	0	0	0	0	7289433.1
12262	425.2180962	21126436	29136501	23488878	15467458	12799305	11706489	14555412	10355006	19636712	0	13936114	7996448.1	0	13297112	16926765	8197174.2	18767744	10018364	21916646	19689344	11294932	13544652	10137610	14877410	0	30556928	195208670	10940440	17532991	29916833	22753920	24206724	11306264	116375940	25166984	9489518	38053053	0	15828703	40253773	21333117	11386242	11144258	55871441	17915161	0	0	8305714.8	9522740.2	33763848	43847781
12263	425.257812	0	0	0	0	0	0	0	0	0	6253392.6	5693460.7	0	0	6244838.3	0	0	6998940.9	0	0	0	0	0	0	0	0	0	9527803.1	0	0	0	0	0	0	0	0	8616065.5	11772124	12925220	0	0	5514895	0	0	0	6642235.5	0	0	0	0	0	0
12264	425.3636671	0	0	0	0	0	0	0	0	0	0	0	0	0	11181581	0	0	7691753	0	0	0	0	0	0	0	0	0	0	5597297.7	0	0	0	0	0	10389993	0	10864309	8800559.6	0	0	0	0	0	0	0	6054295.6	0	0	0	0	0	0
12269	425.9018195	10574237	0	0	10872882	0	0	0	0	6428934.7	6774883.2	0	6327943.5	9949403.2	0	0	6196891.7	5982568.1	8538084.3	0	34532849	8669920.7	6737203.3	0	4918127.3	0	0	0	0	18528854	0	0	0	6510964.3	0	0	5261753.8	0	0	0	0	0	15754712	54699678	0	0	14451264	0	0	5061647.8	0	0
12270	425.9116678	0	0	0	8301627.2	0	5251720.6	0	5933725.8	0	9889390.6	0	5958800.1	12669668	0	0	0	0	0	0	0	0	10896188	0	5499512.5	0	0	0	0	0	0	0	0	7228796.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12271	425.987786	0	0	5776788.9	0	6018707.2	0	29635556	0	0	0	0	0	0	0	19310185	0	0	0	0	0	0	0	0	0	0	12937586	0	0	0	0	19077313	6841125.5	5812670.9	0	0	0	0	0	0	0	0	0	0	0	69832626	0	0	21126648	0	0	0
12272	425.997393	0	0	0	7783560.5	0	0	46855149	0	0	0	0	0	0	0	40729200	0	0	0	0	0	0	0	0	0	0	13481337	0	0	0	0	18593991	9632301.9	20605895	0	0	0	0	0	0	0	0	5726251.4	0	0	114945980	0	0	46762493	0	0	0
12273	426.0113343	0	6798572.8	0	0	0	0	0	0	0	0	0	0	0	5063926.8	0	0	0	0	0	0	0	0	0	0	0	0	9399367.5	0	0	0	0	6265914.1	0	0	0	0	0	0	7768909.3	0	7067094.2	0	0	0	0	0	0	0	0	0	6586552.9
12274	426.0130069	0	0	6613926.8	0	6228126	0	0	8062453.8	0	7691497.3	0	7157994.5	11262272	0	0	6652670.6	0	0	0	0	0	0	7154734.6	12686296	0	0	0	0	0	0	0	0	8195413.2	0	0	0	0	0	0	0	0	0	9346816.5	0	0	8648340.1	0	6338054.4	0	0	0
12275	426.0180413	0	0	0	6881435.6	0	0	129938430	0	0	0	0	0	0	0	6297727.1	0	0	0	0	0	5328952.4	0	0	0	0	9244553.8	0	0	0	0	6178006.6	0	9141209.3	0	0	0	0	0	0	0	0	0	0	0	43694028	0	0	0	0	0	0
12278	426.072626	51814458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50185868	0	0	0	0	77593476	0	0	0	23464667	0	0	0	0	0	111460100	0	0	0	0	0	0	19522156	26144564	0	8759290.5	101404350	0	0	0	10654725	0
12279	426.0742586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12350120	0	0	0	6063172.5	0	0	0	0	0	0	0	30015608	0	0	0	10302208	0	0	0	0	0	0	0	0	12583900	31720945	0	0	0	0	0	0	0	0	0	6002407.4
12280	426.097628	60772433	0	0	16454371	0	0	0	0	0	9018191.9	0	10744118	0	0	0	0	5881329.8	7692708.7	0	48195235	0	0	0	0	0	0	0	0	15221487	0	0	9332356.5	7930911.1	13253609	82403093	0	14270316	6918056.7	0	7293421.7	5865211	11627138	0	257849740	0	0	0	30806583	0	51170324	0
12281	426.1041376	7945303.3	0	9357799	9988841	0	0	0	0	8979109.2	9618263.7	8955117.8	8356667.4	0	13638424	16033470	0	8300534.5	0	31968857	13993640	0	6441959.3	0	6303790.7	84020123	6709198.5	6694543.1	0	0	9003974	26877206	25118858	10150437	15656942	21426969	0	21319537	12113837	67874197	13169651	7586813.6	6575239.3	0	0	23011349	0	15234276	0	9675930.8	0	13809406
12282	426.112191	0	0	5486060.8	0	0	0	0	0	0	0	6284532.6	0	0	0	13132484	0	0	0	0	0	0	0	0	8519734.2	0	0	6541973.2	0	0	0	13752604	0	0	0	11987231	0	0	6366643.4	9738395	0	0	11348111	0	0	0	0	0	0	0	0	0
12283	426.1405577	8914040.4	5806674.5	12778497	0	0	0	0	0	7269569.7	0	12140813	0	6272948.8	5424420.4	19774169	9886575.9	11719184	0	0	10788041	0	6482951.3	8083077.4	11533904	0	0	12555435	9987148.1	0	9120742.5	22089009	15317162	6789700.7	10349575	30633780	0	13255565	18574281	26297777	9799182.3	0	17574567	0	0	8511540.4	0	15056122	0	5516979.9	0	8463640.8
12285	426.1591464	0	0	0	6138138.5	0	0	0	0	0	11614106	0	12514668	5800389.4	0	8526566.4	6591872.1	18116125	9015264.9	0	0	0	9704472	0	0	0	0	0	0	0	0	0	0	10459733	0	0	0	0	0	0	10568732	0	0	0	0	0	0	0	0	0	0	0
12286	426.1615704	7846027.4	10123619	5500687.8	0	9766108.2	0	0	0	6800594.4	0	10877215	0	0	11053356	0	0	0	0	13532801	0	0	0	7219859.6	0	0	11119101	15770811	12163673	0	0	5918016.3	0	0	11623445	0	6271285.5	12073885	8193496.8	9613761.3	0	17377814	5622457.2	0	0	6656582.2	0	0	6143580.4	8209602.4	0	11421480
12289	426.1769389	0	0	6706202.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7039495.2	5925963.8	0	0	0	0	0	6720937.1	6499556.4	8197069.1	6191657.5	0	0	0	0	0	9209103.3	0	0	0	13444162	0
12291	426.1956136	191258790	20460926	10549799	29739836	7801066.5	25756509	26848421	7540372.5	16268525	5777350.8	20877628	17660301	5350374.7	17422136	77060865	10623393	18542135	0	23918233	35432187	12947903	6262840.3	10967211	8441988.4	40078301	31657496	23566549	20929133	13722938	40675864	60630361	123955420	16244853	40936493	184655710	16958534	40966071	30222323	34536924	16865336	24911396	37671639	13272480	25846207	14040163	8765213.5	41900316	10938480	6675161.8	13440077	87583553
12303	426.87313	0	11275147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8434838.5	0	0	0	0	0	0	0	10785327	0	0	18474304	6173811	0	0	0	0	0	0	0	0	0	0	0	8537880.8	0	0	0	0	0	0	0	0	0
12304	426.8790683	0	0	0	0	0	0	0	0	10978045	0	0	0	0	0	0	11322360	0	0	0	0	0	0	0	0	0	6427315.7	0	0	0	0	0	0	0	0	0	0	5923519.2	0	0	6587443.9	0	0	0	0	6916261.9	0	0	0	0	0	0
12306	426.888642	0	7651734.8	0	5461925.8	6470151	0	0	0	0	0	0	0	0	0	12019956	0	0	0	7921270.3	9491812.5	8478148.3	0	0	0	0	13103675	15609568	9898506	0	18412673	9292623.9	16030505	0	0	0	0	7735750.3	8534523.1	7089132.3	0	0	6965030	0	0	14905006	0	0	0	6383280.3	0	13220157
12307	426.8982013	0	0	0	7511982.4	0	0	0	0	0	0	0	0	0	0	6206714.3	5159305.3	0	0	0	0	0	0	0	0	0	0	0	0	0	38032521	0	11789105	0	0	0	0	0	8212482.1	0	0	0	0	0	0	13045430	0	0	0	0	0	10784069
12310	426.9154	0	0	6788636.7	0	0	0	6986044.1	22120704	12022041	7827749.4	6738074.9	13082628	6030445.9	0	0	0	0	19970751	0	9454972.2	0	0	5323532.2	0	0	0	0	0	0	0	8037219.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12311	426.9232225	0	17211313	0	0	0	0	0	0	7848734.7	0	0	0	0	6134832	15892748	0	8348205.3	0	7320206.2	42310019	0	0	9958545.2	0	0	12825686	0	0	0	0	19269481	15285063	0	0	0	0	6015456.2	0	11354119	13268565	0	0	0	0	8376010.8	0	0	0	0	0	8950614.7
12312	426.9250986	0	0	9504291.4	9088454.1	0	0	9480516.8	39938312	6780192.3	13772593	0	13320205	7031926.3	0	0	18916384	0	13803208	0	0	0	0	0	11368748	0	0	0	0	0	0	8908650.2	0	0	0	0	0	0	0	0	0	0	7192900.7	0	0	0	0	0	6696207.7	0	0	0
12314	426.9652344	8084836.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11538344	0	0	0	0	21278213	0	0	0	40834438	0	0	0	0	0	16205193	0	0	0	0	0	0	9516902.5	0	33514298	0	0	0	20468774	0	15967757	0
12315	426.992795	0	9137638.5	6277201.8	11568130	9274416.8	6877099.4	17027459	0	15870804	0	9714651.5	0	0	0	15656253	10645083	0	6427401.1	16431293	9502656.5	0	0	7278271.8	5079146.3	0	11818124	0	5903943.1	0	14986461	16256922	9140097.2	10755877	0	0	7062457.3	7474196.7	0	0	6017159.7	0	10396030	0	0	18481925	0	0	7721525.8	0	0	11962761
12316	427.0023888	16680838	10424814	0	11906570	0	20938162	0	0	12317531	0	26030052	5652560.2	0	0	17927492	8646243.8	7013987.7	8346386.5	23034052	21525961	5683224.1	10193660	0	0	30176800	16949396	0	0	13271458	67726565	7140257.2	28822409	0	0	0	14444990	24326684	11108944	0	0	0	0	0	0	14801677	0	0	0	0	0	29283728
12317	427.0170917	0	0	0	6160407.6	0	0	0	0	0	0	8129007.9	7930973	6745800.4	0	0	0	7007341.5	6552864.3	0	0	0	7073544.8	5684431.7	5813121.2	0	8814239	0	0	0	0	0	0	0	0	0	0	0	9097306.3	0	0	0	0	0	0	0	0	0	0	0	12941866	0
12318	427.0233429	0	0	0	0	0	0	13990815	5359964.4	0	0	0	0	0	0	0	0	5245041.5	0	0	0	0	0	0	16400775	0	0	0	0	0	0	0	0	6521151.2	0	0	0	0	0	0	0	0	0	0	0	6567710.8	0	0	6539334.7	0	0	0
12320	427.0414082	0	0	12001907	0	0	0	0	0	0	0	0	0	0	5702743.3	8909664.1	0	22413438	0	0	0	0	0	0	11908503	0	0	8787282	0	0	7367431.4	14976957	0	8268110.8	0	0	0	0	0	0	7004331.3	0	9525670.6	0	0	0	0	0	0	0	0	0
12321	427.04709	9739693.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7631417.3	0	0	0	0	0	8269654.1	7440487.1	0	0	0	0	0	0	0	0	0	0	7911011.8	6241199.6	0	0	0	0	0	0	0	0	0	0	0
12322	427.0549957	35390389	0	0	0	0	0	22336444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12507325	0	0	0	46613780	0	9700789.7	0	0	0	0	0	54000247	0	0	0	0	0	0	21422905	0	0	0	0	0	0
12323	427.0648333	0	0	0	0	0	0	0	0	15794059	0	6183191.7	0	0	0	0	6449817.8	0	0	0	0	0	0	0	0	0	5777860.1	0	0	0	5762332.4	5903565.7	0	0	0	0	0	10499147	0	7780976.9	0	0	0	0	0	40774465	0	0	0	0	0	0
12324	427.0704106	7471298.7	6000673.5	7948423.3	0	0	0	0	0	0	0	10959900	0	0	0	8256372.3	0	5830033.8	0	0	0	0	0	0	9253810.3	0	0	8458087.4	0	0	0	15034322	9496514.8	0	0	13999572	0	9448014.8	0	11900021	7508160.5	0	5987006.9	0	0	6779206.5	0	15282990	0	6765610.3	0	0
12325	427.0777471	0	0	0	8915020.9	0	0	0	0	0	0	0	0	0	0	0	0	16127127	0	0	0	0	0	0	7583673.1	0	7603406.1	7465836.8	8522873	0	0	0	0	0	0	0	0	0	0	0	0	5321359.3	0	0	0	0	0	0	0	0	0	0
12326	427.08826	7702482.6	7190063.3	12686995	5427542	0	0	0	6535827.8	6417820.6	0	10568747	0	0	0	18331009	0	6134686.1	0	0	0	0	0	0	6190018.5	0	10341590	8695668.7	5455743.2	0	10513713	22648798	7996369.8	6652790.9	0	15776225	0	10582620	11506319	14222467	12128974	5585811.8	12677582	0	0	7269717.3	0	0	0	7544630.2	0	6017486.1
12327	427.1004578	12278750	11553848	12139676	10538081	10781276	7094265.8	7002597	5250974.1	28379046	9392641.3	12576821	7302308.8	9508626.3	13501547	0	8401080.7	7984806.1	13484912	79063302	16570399	0	7566160.9	5790470.2	6009549.4	0	17475808	15023486	0	0	0	10920423	8098780.7	0	16994963	17907178	7014890.5	13300837	12040345	14900876	12432598	18153368	7470040.5	0	49240956	12192607	0	0	7331698.3	0	12600923	8439767
12328	427.1041968	8201696.9	0	0	0	0	0	0	5559200.8	0	0	0	11603112	0	17456236	38151564	0	24125609	0	11768073	31762978	0	6144852.3	0	0	0	0	9010048.4	20825224	0	0	32294890	13033439	0	14953622	0	0	0	0	22610063	15083225	8714138.1	8391899.7	0	0	0	0	0	13750388	0	0	0
12329	427.1100091	6872550.4	8862271.9	5703074.4	16058985	8802399.7	10087425	8932333.9	0	10597805	6825484.9	12442685	0	7531290.7	9642094	0	12362945	0	11086201	29962509	14101543	13410408	9272153.1	0	6869078.6	0	50712807	12480389	0	0	16946500	9562350	8543204.1	11180426	0	0	10151919	18188908	10345887	0	0	8833948.4	0	0	0	7095655.3	0	0	0	6767429	0	18941406
12330	427.1245341	33815539	19389515	81405612	13211254	0	0	7915003.4	15774130	39966648	11798558	43540553	9554106	8699687.5	18463859	93539739	8279245.7	70561975	13419399	11939095	28789300	12619890	14249830	34948886	46860772	107196020	8519922.5	61008783	15958164	0	18042193	118765560	29846512	38705046	42206884	110289400	9775605.6	44153463	58325674	179220640	46069480	27144098	74051053	15079107	0	39605107	29542863	64858958	25715839	18954063	0	16081384
12331	427.13273	0	0	0	7007357.2	0	0	0	0	0	13714472	0	12837057	0	0	0	0	0	0	0	0	0	12409709	0	9439723.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6231684.1	0	0	0
12332	427.1356018	12478461	6682707.2	11036340	7726207.8	0	0	7145989.3	0	0	0	8339026.4	0	0	0	15155619	7247575.1	9036990.1	0	17836318	21068350	5242490.2	0	0	0	0	0	12497816	0	0	9703770.1	14972928	62716922	0	0	20303362	0	0	10061490	18069670	14022384	0	11116022	0	0	0	0	18430804	0	0	0	0
12333	427.1376888	13797375	0	0	0	0	5880341.2	0	0	14153666	0	8643156.3	0	0	5105271.1	12400036	0	0	0	0	0	0	0	0	0	26197631	21700861	18173849	5298588.4	0	17709404	0	13331452	0	0	0	5719547.5	8186497.1	0	0	0	7754151.4	0	0	0	7632254.5	0	0	0	0	0	24733170
12334	427.1430904	8585731.5	6909017.1	34967225	0	0	0	0	0	29712326	0	14183513	0	0	0	13715880	0	13962435	8467865.3	0	17868356	0	7392117.7	17205026	36110837	0	0	27595677	0	0	0	28096517	14680064	14655398	28194480	37863944	0	0	22672056	23487660	33103606	0	24415740	0	0	6715266.9	0	13399897	14723210	0	0	0
12335	427.145526	0	0	0	0	5400173.9	5301787	0	0	0	0	0	0	0	6280313.7	0	0	0	0	21643557	0	0	0	0	0	0	0	0	6312608.7	0	13260131	0	13718530	0	0	0	0	10516103	0	0	0	8801706.6	0	0	0	0	0	0	0	0	0	10565112
12337	427.1584902	52450321	139713640	60294851	142708370	42876019	71149092	59656218	107440590	139734990	93617223	144783460	63547607	171380550	30579838	122072500	41295083	26652878	64474024	61368622	210913870	29017227	126272390	22639405	48251395	40883854	82956557	41765800	71175336	85061144	75717998	116824080	42855437	64638899	49358522	62771731	48112133	75360913	61762243	90173623	168969980	147781550	84495881	20832992	40156056	29447056	153833960	42117986	171629710	28454757	80219772	81563137
12338	427.1611312	56312852	52247655	84973253	65412758	48915572	35634726	34437149	17526226	72695764	0	70236264	67430618	55783240	41874559	83164596	54316269	48341199	61635498	56486191	85338708	56157325	40594310	32192302	43168261	78839440	80769295	139725740	51952810	47699482	120225140	78653458	215632910	53737397	67700412	188195350	50504198	139221650	121363140	85545145	77670147	131356590	58473995	30460642	42292121	37952402	38293994	70118244	44375188	32769895	21247613	264326660
12339	427.163288	0	0	9096902.9	0	0	0	0	0	9574357.6	0	0	0	8994634.3	0	0	6278383.1	7598288.9	0	0	0	0	0	0	0	0	10268944	0	8180907.1	0	0	0	16411665	0	0	0	0	13277844	0	0	0	0	0	0	0	0	0	0	0	0	0	24587780
12340	427.1723286	16029726	12996720	14837453	0	0	0	0	8409562.9	6055900.1	5890647.1	13507697	7313635.4	0	5922946.4	21521852	5804790.8	8986838.9	6086325	12717367	23736926	0	8021903	6368053.6	0	0	13073688	15423411	5314736.6	14908962	21547387	23429146	14151704	0	0	28785181	5608971.7	10535579	10353869	23627970	14141195	17563573	10852373	0	0	6664091.3	7975922	0	0	5046638.7	0	11369995
12342	427.1796547	159654950	131185780	119457490	110505640	68705403	34825780	35459117	15927777	71647202	34247775	53327991	71702762	22838105	65115269	82632130	29269245	66982108	51477436	161061180	127535720	83960987	48604054	31233850	53856791	158609050	107319580	123644860	129891510	140299820	355499390	81401887	263408670	68136901	129623750	121373220	53887503	195418780	40362707	83263687	108660500	90068920	71564827	102755060	190774180	89408417	36069879	212081520	165117090	43200372	112709260	225922580
12344	427.1891657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5953572.5	0	5291194.2	0	0	0	15416359	0	9511630.9	0	0	0	0	8319182.2	0	5352892	0	0	0	0	0	0	0	0	0	15889943
12346	427.19273	0	32447615	13403867	9937585.8	0	6253117.4	13434938	6801900.7	15294444	15758447	0	0	0	14408841	15678923	0	0	0	40491333	0	0	0	0	0	0	8954151.3	12030914	8451260.1	0	0	0	42224682	0	15765201	0	6835732.5	22997674	0	0	0	7126973.3	0	0	0	0	0	0	0	0	0	28397082
12348	427.1973776	372827190	1014553700	394708700	274312890	137641090	194664000	436238400	209922540	475959280	549469300	226605190	152668410	100937580	615281800	604286410	78570765	147333350	186526670	1757927800	241863280	160912550	142533540	166977350	84941351	462605990	324858150	491547590	301063360	242150960	400080270	558217260	1583500300	85344212	576931540	317727280	252514840	878631600	196868830	399831250	172902170	325801920	315125290	128011010	165157800	85193648	72126980	409901950	141622440	444163970	236809870	1441517100
